simulation_id,controller,cost,exec_time,success
0,M,3993.36,1.1847453117370605,True
0,M_term,1065.52,5.3456130027771,True
0,N+M,1048.18,12.168402671813965,True
1,M,38159.8,1.1649799346923828,True
1,M_term,9858.26,5.382351636886597,True
1,N+M,9838.15,12.056687116622925,True
2,M,28783.9,1.149660348892212,True
2,M_term,7636,5.3502233028411865,True
2,N+M,7448.27,13.786428213119507,True
3,M,61905.3,1.1302149295806885,True
3,M_term,16051.4,4.553530693054199,True
3,N+M,15860.5,11.39051365852356,True
4,M,20614.9,1.3410115242004395,True
4,M_term,5544.22,4.75473690032959,True
4,N+M,5355.24,11.56980276107788,True
5,M,38474.4,1.334977149963379,True
5,M_term,9938.04,4.8090996742248535,True
5,N+M,9918.18,14.02474856376648,True
6,M,60254.2,1.2572617530822754,True
6,M_term,15465.5,5.457470178604126,True
6,N+M,15442.3,12.160095930099487,True
7,M,10085.6,1.3075172901153564,True
7,M_term,2654.49,5.153862476348877,True
7,N+M,2636.14,13.74516224861145,True
8,M,7.37497,1.313621997833252,True
8,M_term,3.21215,4.806537628173828,True
8,N+M,1.94171,13.59966778755188,True
9,M,7852.48,1.1092634201049805,True
9,M_term,2243.13,4.156885147094727,True
9,N+M,2055.5,10.933139324188232,True
10,M,26782.3,1.1816704273223877,True
10,M_term,7126.73,4.512350559234619,True
10,N+M,6936.51,13.704380750656128,True
11,M,30874.9,1.3279502391815186,True
11,M_term,8171.86,5.2976906299591064,True
11,N+M,7982.25,11.848994493484497,True
12,M,1613.9,1.3057360649108887,True
12,M_term,439.981,4.328906297683716,True
12,N+M,424.38,13.420777797698975,True
13,M,42688.8,1.1250524520874023,True
13,M_term,11009.9,4.620603084564209,True
13,N+M,10989.2,13.71984052658081,True
14,M,60679.2,1.3278467655181885,True
14,M_term,15738.7,5.355072975158691,True
14,N+M,15549.9,13.602600574493408,True
15,M,43919.8,1.129697322845459,True
15,M_term,11322.1,4.704955816268921,True
15,N+M,11301.8,11.219971179962158,True
