simulation_id,controller,cost,exec_time,success
0,M,40841,5.365923881530762,True
0,M_term,13376.7,8.427766799926758,True
0,N+M,13178.4,30.808494567871094,True
1,M,22093.5,5.095888614654541,True
1,M_term,7493.78,8.341111898422241,True
1,N+M,7159.62,30.42284345626831,True
2,M,82181.5,5.314732074737549,True
2,M_term,27597.3,7.720716714859009,True
2,N+M,27181.9,31.361804962158203,True
3,M,99720.4,5.272320985794067,True
3,M_term,32182.5,8.563229084014893,True
3,N+M,31951.9,31.350903272628784,True
4,M,4628.07,3.0431549549102783,True
4,M_term,1730.35,7.626298904418945,True
4,N+M,1406.64,29.405307292938232,True
5,M,15484.2,3.2446956634521484,True
5,M_term,5207.93,8.093819856643677,True
5,N+M,5020.77,30.139151573181152,True
6,M,72853.5,3.5396578311920166,True
6,M_term,24515.7,7.895180702209473,True
6,N+M,23713.4,30.83120322227478,True
7,M,64922.8,3.502302408218384,True
7,M_term,21111.6,8.24872612953186,True
7,N+M,20876.6,30.878012657165527,True
8,M,83966.9,3.2911455631256104,True
8,M_term,27308.8,7.474456787109375,True
8,N+M,26830,30.89318823814392,True
9,M,30271,3.224165678024292,True
9,M_term,9969.93,7.994137525558472,True
9,N+M,9776.14,30.862672328948975,True
10,M,122322,3.416314125061035,True
10,M_term,39795.3,7.701467275619507,True
10,N+M,39326.3,31.274693965911865,True
11,M,58908,3.3780617713928223,True
11,M_term,19632.4,8.135894298553467,True
11,N+M,18750.6,31.11034059524536,True
12,M,7316.44,2.941143274307251,True
12,M_term,2452.05,6.716030597686768,True
12,N+M,2318.38,30.485716819763184,True
13,M,10385,3.035712242126465,True
13,M_term,3536.74,7.665424346923828,True
13,N+M,3329.28,30.900013208389282,True
14,M,17622.5,3.1246652603149414,True
14,M_term,5885.23,7.645460367202759,True
14,N+M,5665.59,30.740572929382324,True
15,M,97719,3.4246163368225098,True
15,M_term,32939.3,7.762949466705322,True
15,N+M,31606.9,31.604498147964478,True
16,M,79534.1,3.445929527282715,True
16,M_term,25861.4,7.639779567718506,True
16,N+M,25647.2,31.028135299682617,True
17,M,88352.1,3.3568429946899414,True
17,M_term,28513.8,7.760722637176514,True
17,N+M,28174.4,31.338117599487305,True
18,M,5765.76,2.940037965774536,True
18,M_term,1952.99,7.02637243270874,True
18,N+M,1770.49,29.977139472961426,True
19,M,7878.89,3.0442492961883545,True
19,M_term,2618.73,7.2243499755859375,True
19,N+M,2463.76,30.05574607849121,True
20,M,3889.98,2.8836793899536133,True
20,M_term,1367.56,6.605319499969482,True
20,N+M,1172.45,29.777661561965942,True
21,M,28687,3.2138876914978027,True
21,M_term,9534.85,7.590316295623779,True
21,N+M,9246.77,30.320886373519897,True
22,M,164355,3.509084701538086,True
22,M_term,54870,7.8396806716918945,True
22,N+M,54597.2,31.341578483581543,True
23,M,659.255,2.82128643989563,True
23,M_term,333.188,6.646095514297485,True
23,N+M,189.262,30.017158269882202,True
24,M,155029,3.4864909648895264,True
24,M_term,51753.7,7.3477623462677,True
24,N+M,50651.1,31.65215015411377,True
25,M,74959.9,3.3627994060516357,True
25,M_term,24535.7,6.755626440048218,True
25,N+M,24799.9,31.493540048599243,True
26,M,49666.8,3.409512996673584,True
26,M_term,16417.8,6.772671461105347,True
26,N+M,16069.2,30.783774852752686,True
27,M,102042,3.5594937801361084,True
27,M_term,33333.3,7.64965558052063,True
27,N+M,33090.3,31.40180230140686,True
28,M,33525.5,3.26006817817688,True
28,M_term,11100.1,6.886143684387207,True
28,N+M,10915.6,30.32053804397583,True
29,M,70802.3,3.428767442703247,True
29,M_term,23541.6,7.632562875747681,True
29,N+M,23237.6,30.805810689926147,True
30,M,105778,3.442375898361206,True
30,M_term,33924.4,7.700646638870239,True
30,N+M,33543.7,31.174887657165527,True
31,M,56295.4,3.406796455383301,True
31,M_term,18120.9,6.916850805282593,True
31,N+M,17933.1,30.676730632781982,True
32,M,77713.9,3.408806800842285,True
32,M_term,25448.2,7.246322154998779,True
32,N+M,25281.9,31.177637577056885,True
33,M,35509.3,3.3189697265625,True
33,M_term,11646.1,7.211877346038818,True
33,N+M,11412.1,30.45257568359375,True
34,M,134725,3.524646520614624,True
34,M_term,44987,7.837429523468018,True
34,N+M,44172.2,31.41854763031006,True
35,M,76667.7,3.5490171909332275,True
35,M_term,24846,6.760264873504639,True
35,N+M,24682.1,30.694353818893433,True
36,M,112851,3.6047284603118896,True
36,M_term,37136.6,6.518414497375488,True
36,N+M,36712.5,31.1122567653656,True
37,M,37978.5,3.212233304977417,True
37,M_term,12613.4,7.613139390945435,True
37,N+M,12352.2,30.430554628372192,True
38,M,81800.4,3.4929728507995605,True
38,M_term,26743.9,8.07727575302124,True
38,N+M,25721.6,30.969407558441162,True
39,M,21508.7,3.223573684692383,True
39,M_term,7121.53,7.2529296875,True
39,N+M,6924.95,30.49329924583435,True
40,M,76106.2,3.534665822982788,True
40,M_term,24828.6,6.764497518539429,True
40,N+M,24587.3,30.756274461746216,True
41,M,149543,3.30525541305542,True
41,M_term,47908.2,7.376642942428589,True
41,N+M,48275,31.460440397262573,True
42,M,12876.6,3.1717514991760254,True
42,M_term,4369.17,7.556697845458984,True
42,N+M,4143.99,30.004905939102173,True
43,M,120663,3.4893782138824463,True
43,M_term,39626.9,7.212641954421997,True
43,N+M,38927.3,31.31956720352173,True
44,M,51924.3,3.4305219650268555,True
44,M_term,16717.3,6.203596353530884,True
44,N+M,16608.2,31.114898920059204,True
45,M,79497.2,3.429985761642456,True
45,M_term,31862.1,8.408598899841309,True
