simulation_id,controller,cost,exec_time,success
0,M,4826.14,2.4228785037994385,True
0,M_term,4781.36,20.373475074768066,True
0,N+M,4779.91,29.78475308418274,True
1,M,147931,3.314592123031616,True
1,M_term,68926.5,20.13857626914978,True
1,N+M,68845.8,32.64558959007263,True
2,M,26987.6,3.007709503173828,True
2,M_term,14453,23.295557737350464,True
2,N+M,14117.1,31.873345136642456,True
3,M,4.94022e+06,3.0509262084960938,True
3,M_term,3.07485e+06,21.036712408065796,True
3,N+M,3.07531e+06,38.7102792263031,True
4,M,40671.4,2.9023051261901855,True
4,M_term,10972.5,22.988020181655884,True
4,N+M,10917.5,32.36759090423584,True
5,M,40671.4,2.9103755950927734,True
5,M_term,10972.5,20.99431014060974,True
5,N+M,10917.5,35.0754599571228,True
6,M,1405.27,2.705044746398926,True
6,M_term,592.017,23.054553747177124,True
6,N+M,586.649,34.56695365905762,True
7,M,1.29995e+06,3.0936012268066406,True
7,M_term,723925,17.109717845916748,True
7,N+M,713138,36.13729763031006,True
8,M,7.99347e+06,3.1628811359405518,True
8,M_term,5.05645e+06,19.90980839729309,True
8,N+M,5.05138e+06,37.61080861091614,True
9,M,5609.51,2.749187707901001,True
9,M_term,4188.97,23.15358829498291,True
9,N+M,4183.55,34.59944438934326,True
10,M,1405.27,2.6829097270965576,True
10,M_term,592.017,20.08396315574646,True
10,N+M,586.649,33.73199152946472,True
11,M,51773.6,3.159109592437744,True
11,M_term,23938.1,20.951056957244873,True
11,N+M,23935.8,32.70989656448364,True
12,M,21931.3,2.922593355178833,True
12,M_term,10934.8,23.346078872680664,True
12,N+M,10927,34.6901695728302,True
13,M,71923.2,3.139587879180908,True
13,M_term,43407.2,23.139172554016113,True
13,N+M,43389.4,34.46191072463989,True
14,M,75703.4,3.122795343399048,True
14,M_term,34088.4,20.557424545288086,True
14,N+M,34074.1,35.270277976989746,True
15,M,26767.3,2.8266866207122803,True
15,M_term,14243.7,20.083098649978638,True
15,N+M,13896.9,30.876888275146484,True
16,M,72341.8,3.6611173152923584,True
16,M_term,30071,17.232248544692993,True
16,N+M,30021.2,32.91427946090698,True
17,M,268.08,2.628661870956421,True
17,M_term,263.303,17.588867664337158,True
17,N+M,262.425,35.14858794212341,True
18,M,108045,2.4661552906036377,True
18,M_term,56312.1,18.298218250274658,True
18,N+M,56294,34.82527136802673,True
19,M,4781.2,2.1352946758270264,True
19,M_term,3647.86,19.95564889907837,True
19,N+M,3639.04,34.28650784492493,True
20,M,1.9975e+06,2.202988624572754,True
20,M_term,1.149e+06,18.66875123977661,True
20,N+M,1.13771e+06,38.54260516166687,True
21,M,695645,2.1123111248016357,True
21,M_term,347730,18.17578911781311,True
21,N+M,346412,34.86431813240051,True
22,M,37.3019,1.695812463760376,True
22,M_term,21.8482,21.654653549194336,True
22,N+M,20.9124,34.9701931476593,True
23,M,60591.1,1.9893040657043457,True
23,M_term,34495.6,21.318822383880615,True
23,N+M,34492.3,34.59317326545715,True
24,M,105439,2.8757402896881104,True
24,M_term,47071.4,21.346078872680664,True
24,N+M,47021.6,33.57514572143555,True
25,M,113305,2.692401885986328,True
25,M_term,47798.7,19.830030918121338,True
25,N+M,47733.8,35.571632862091064,True
26,M,5.44895e+06,2.9391770362854004,True
26,M_term,3.44373e+06,17.16779899597168,True
26,N+M,3.42791e+06,37.782097816467285,True
27,M,1.20434e+06,2.884401559829712,True
27,M_term,655305,18.514349937438965,True
27,N+M,649034,35.85945749282837,True
28,M,223911,3.4016921520233154,True
28,M_term,120235,20.334323167800903,True
28,N+M,120179,35.61394715309143,True
29,M,30508.5,3.1596779823303223,True
29,M_term,14533.2,20.787996768951416,True
29,N+M,14526.3,35.021894454956055,True
30,M,13327.4,3.0478439331054688,True
30,M_term,6734.12,20.263582706451416,True
30,N+M,6729.6,34.858638048172,True
31,M,1.20823e+06,3.588308572769165,True
31,M_term,666075,18.19600772857666,True
31,N+M,660064,37.34409284591675,True
32,M,1.31572e+06,4.159548759460449,True
32,M_term,724238,9.252530097961426,True
32,N+M,714829,42.32063817977905,True
33,M,223485,3.6480937004089355,True
33,M_term,107499,16.45962405204773,True
33,N+M,107443,36.848655700683594,True
34,M,49443.4,3.499034881591797,True
34,M_term,18197.6,17.215660333633423,True
34,N+M,18185.8,37.92765974998474,True
35,M,964086,3.1652045249938965,True
35,M_term,512828,15.450947046279907,True
35,N+M,506382,40.24262738227844,True
36,M,22556.6,2.7200119495391846,True
36,M_term,19211.5,16.94944167137146,True
36,N+M,19207.4,37.36468720436096,True
37,M,1.11249e+06,2.738539934158325,True
37,M_term,595832,17.309149026870728,True
37,N+M,586450,36.94011616706848,True
38,M,22003.9,2.5317912101745605,True
38,M_term,6606.69,20.524759531021118,True
38,N+M,6602.31,33.4847686290741,True
39,M,420187,3.253953218460083,True
39,M_term,211856,17.978351593017578,True
39,N+M,211548,36.02536964416504,True
40,M,55340.1,3.3144423961639404,True
40,M_term,19358.1,19.368319988250732,True
40,N+M,19336.8,34.58850026130676,True
41,M,88733,3.504107713699341,True
41,M_term,34338.2,20.831207513809204,True
41,N+M,34313.3,35.29299020767212,True
42,M,34678.7,3.5478122234344482,True
42,M_term,16689.6,19.786071062088013,True
42,N+M,16678.8,35.76352095603943,True
43,M,7.60641e+06,3.7150332927703857,True
43,M_term,4.81077e+06,16.558156967163086,True
43,N+M,4.7917e+06,39.55859351158142,True
44,M,1.16349e+06,3.8009190559387207,True
44,M_term,631369,18.60902738571167,True
44,N+M,622592,35.500800132751465,True
45,M,8985.6,3.267559289932251,True
