simulation_id,controller,cost,exec_time,success
31,M_term,6545.43,7.901608943939209,True
31,N+M,6537.87,28.626936674118042,True
32,M,3449.61,3.0890235900878906,True
32,M_term,3177.74,6.6528639793396,True
32,N+M,3141.41,28.79434823989868,True
33,M,8902.36,3.0556211471557617,True
33,M_term,3562.76,6.657421350479126,True
33,N+M,3556.66,34.34305238723755,True
34,M,47573.2,3.361063003540039,True
34,M_term,12500,7.454824686050415,True
34,N+M,12461.1,35.760427951812744,True
35,M,50736.9,3.5007646083831787,True
35,M_term,13432.5,7.641003370285034,True
35,N+M,13426.7,34.70590257644653,True
36,M,16.8083,3.3755300045013428,True
36,M_term,20.3963,6.659948110580444,True
36,N+M,16.4365,35.888330698013306,True
37,M,940.587,3.237553119659424,True
37,M_term,747.684,7.101828098297119,True
37,N+M,713.13,29.03768014907837,True
38,M,6481.3,3.1700100898742676,True
38,M_term,1992.64,7.964431285858154,True
38,N+M,1986.57,36.1742889881134,True
39,M,12212,3.1833136081695557,True
39,M_term,3434.69,7.94947075843811,True
39,N+M,3427.51,35.37006497383118,True
40,M,14215.3,3.123769521713257,True
40,M_term,4126.82,7.398204326629639,True
40,N+M,4120.36,29.028406143188477,True
41,M,55440.1,3.217749834060669,True
41,M_term,14422.9,7.891094446182251,True
41,N+M,14415.2,36.11784052848816,True
42,M,3712.67,3.195700168609619,True
42,M_term,1010.85,7.338840484619141,True
42,N+M,974.827,28.943469047546387,True
43,M,26899.6,3.312978506088257,True
43,M_term,7975.55,6.838515520095825,True
43,N+M,7967.36,28.899133443832397,True
44,M,12016.1,3.621194839477539,True
44,M_term,5592.68,8.098853349685669,True
44,N+M,5555.89,29.58647632598877,True
45,M,5565.12,3.596222162246704,True
45,M_term,1494.95,7.941457986831665,True
45,N+M,1458.74,29.359854698181152,True
46,M,1017.96,3.465944290161133,True
46,M_term,973.055,6.279395341873169,True
46,N+M,968.929,35.01768088340759,True
47,M,36711.5,3.313511610031128,True
47,M_term,10853.5,6.820547103881836,True
47,N+M,10847.9,29.434610605239868,True
48,M,25035.7,3.3212733268737793,True
48,M_term,6832.94,7.025207042694092,True
48,N+M,6824,30.927610635757446,True
49,M,43317.2,3.515977144241333,True
49,M_term,12165.5,7.636127710342407,True
49,N+M,12128.1,36.31025981903076,True
50,M,3831.37,3.841297149658203,True
50,M_term,1325.5,7.649559736251831,True
50,N+M,1289.88,36.66242051124573,True
51,M,13221.5,3.2514188289642334,True
51,M_term,3613.96,8.365997791290283,True
51,N+M,3576.03,34.93812918663025,True
52,M,23121.3,3.2954084873199463,True
52,M_term,7121.06,7.470093250274658,True
52,N+M,7113.81,31.219153881072998,True
53,M,19955.9,3.354702949523926,True
53,M_term,7216.77,7.273849010467529,True
53,N+M,7210.73,31.12126326560974,True
54,M,37968.2,3.701547622680664,True
54,M_term,12443.9,9.569450616836548,True
54,N+M,12402.3,32.7549102306366,True
55,M,14342.2,3.548912525177002,True
55,M_term,3823.77,9.474841117858887,True
55,N+M,3786.02,30.023863792419434,True
56,M,7484.39,3.6024491786956787,True
56,M_term,1998.34,9.689331531524658,True
56,N+M,1961.58,32.15010929107666,True
57,M,1003.87,3.5330636501312256,True
57,M_term,882.873,9.13412880897522,True
57,N+M,847.593,32.5082221031189,True
58,M,190.636,3.5864498615264893,True
58,M_term,142.092,7.840223789215088,True
58,N+M,108.309,29.661497592926025,True
59,M,3501.24,3.661953926086426,True
59,M_term,1311.4,9.316405057907104,True
59,N+M,1275.71,29.255717992782593,True
60,M,3690.29,3.5644795894622803,True
60,M_term,2213.89,8.996268272399902,True
60,N+M,2208.29,30.626039743423462,True
61,M,36170.3,3.5818777084350586,True
61,M_term,10202.3,8.10770297050476,True
61,N+M,10196.1,30.612171411514282,True
62,M,47388.2,3.625459671020508,True
62,M_term,12510.4,8.087751388549805,True
62,N+M,12502.9,29.055255651474,True
63,M,58965.9,3.7324106693267822,True
63,M_term,17614.3,7.3376264572143555,True
63,N+M,17603.2,25.822834968566895,True
